Stuid,Form,Subject_Taken,AvgMarkObtained
G344,1,MTH_F1,24.96
G344,1,RE_F1,50.44
G344,1,SCI_F1,50
G344,1,SH_F1,39.67
G344,2,ART_F2,69.5
G344,2,COMP SC_F2,59.39
G344,2,ELA_F2,33.44
G344,2,FRE_F2,20.41
G344,2,GEO_F2,39.24
G344,2,HIS_F2,41.33
G344,2,MTH_F2,34.55
G344,2,RE_F2,57.67
G344,2,SCI_F2,44.63
G344,2,SH_F2,33.27
G344,3_4,ACC_F3&4,0
G344,3_4,ART_F3&4,38.49
G344,3_4,BIOL_F3&4,0
G344,3_4,BST_F3&4,38.42
G344,3_4,CHEM_F3&4,0
G344,3_4,COMP SC_F3&4,0
G344,3_4,D&T_F3&4,33.26
G344,3_4,ELA_F3&4,28.91
G344,3_4,ELIT_F3&4,10
G344,3_4,FRE_F3&4,0
G344,3_4,GEO_F3&4,61.07
G344,3_4,HIS_F3&4,34.8
G344,3_4,ICT_F3&4,0
G344,3_4,MTH_F3&4,27.51
G344,3_4,PED_F3&4,0
G344,3_4,PHY_F3&4,24.08
G344,3_4,RE_F3&4,56.2
G345,1,ART_F1,59.33
G345,1,COMP SC_F1,84.67
G345,1,ELA_F1,59.61
G345,1,FRE_F1,66.01
G345,1,GEO_F1,69
G345,1,HIS_F1,67.43
G345,1,MTH_F1,68.14
G345,1,RE_F1,82
G345,1,SCI_F1,66
G345,1,SH_F1,79
G345,2,ART_F2,60.1
G345,2,COMP SC_F2,73
G345,2,ELA_F2,51.67
G345,2,FRE_F2,70.06
G345,2,GEO_F2,75.25
G345,2,HIS_F2,58.87
G345,2,MTH_F2,71.04
G345,2,RE_F2,69.75
G345,2,SCI_F2,76.1
G345,2,SH_F2,51.53
G345,3_4,ACC_F3&4,0
G345,3_4,ART_F3&4,0
G345,3_4,BIOL_F3&4,64.18
G345,3_4,BST_F3&4,0
G345,3_4,CHEM_F3&4,52.18
G345,3_4,COMP SC_F3&4,69.39
G345,3_4,D&T_F3&4,0
G345,3_4,ELA_F3&4,55.79
G345,3_4,ELIT_F3&4,55.63
G345,3_4,FRE_F3&4,58.08
G345,3_4,GEO_F3&4,47.28
G345,3_4,HIS_F3&4,0
G345,3_4,ICT_F3&4,0
G345,3_4,MTH_F3&4,59.3
G345,3_4,PED_F3&4,0
G345,3_4,PHY_F3&4,57.38
G345,3_4,RE_F3&4,42.93
G346,1,ART_F1,74.67
G346,1,COMP SC_F1,73.33
G346,1,ELA_F1,72.78
G346,1,FRE_F1,68.3
G346,1,GEO_F1,74.33
G346,1,HIS_F1,78.12
G346,1,MTH_F1,72.09
G346,1,RE_F1,75.43
G346,1,SCI_F1,75
G346,1,SH_F1,64.33
G346,2,ART_F2,64.23
G346,2,COMP SC_F2,59.33
G346,2,ELA_F2,59
G346,2,FRE_F2,67.86
G346,2,GEO_F2,82.67
G346,2,HIS_F2,71.47
G346,2,MTH_F2,70.84
G346,2,RE_F2,77.83
G346,2,SCI_F2,88.67
G346,2,SH_F2,68.93
G346,3_4,ACC_F3&4,51.32
G346,3_4,ART_F3&4,0
G346,3_4,BIOL_F3&4,0
G346,3_4,BST_F3&4,0
G346,3_4,CHEM_F3&4,53.56
G346,3_4,COMP SC_F3&4,0
G346,3_4,D&T_F3&4,60.47
G346,3_4,ELA_F3&4,50.78
G346,3_4,ELIT_F3&4,31.75
G346,3_4,FRE_F3&4,56.69
G346,3_4,GEO_F3&4,0
G346,3_4,HIS_F3&4,56.2
G346,3_4,ICT_F3&4,0
G346,3_4,MTH_F3&4,53.57
G346,3_4,PED_F3&4,0
G346,3_4,PHY_F3&4,50.61
G346,3_4,RE_F3&4,56.87
G347,1,ART_F1,55.95
G347,1,COMP SC_F1,61.52
G347,1,ELA_F1,75.91
G347,1,FRE_F1,60.32
G347,1,GEO_F1,69.39
G347,1,HIS_F1,61.95
G347,1,MTH_F1,59.29
G347,1,RE_F1,62.49
G347,1,SCI_F1,47.23
G347,1,SH_F1,65.35
G347,2,ART_F2,38.59
G347,2,COMP SC_F2,44.86
G347,2,ELA_F2,61.87
G347,2,FRE_F2,66.58
G347,2,GEO_F2,67.92
G347,2,HIS_F2,62.42
G347,2,MTH_F2,53.68
G347,2,RE_F2,65.17
G347,2,SCI_F2,68.24
G347,2,SH_F2,61.11
G347,3_4,ACC_F3&4,0
G347,3_4,ART_F3&4,0
G347,3_4,BIOL_F3&4,79.8
G347,3_4,BST_F3&4,0
G347,3_4,CHEM_F3&4,71
G347,3_4,COMP SC_F3&4,0
G347,3_4,D&T_F3&4,0
G347,3_4,ELA_F3&4,61.23
G347,3_4,ELIT_F3&4,63
G347,3_4,FRE_F3&4,65.53
G347,3_4,GEO_F3&4,75.4
G347,3_4,HIS_F3&4,81.25
G347,3_4,ICT_F3&4,0
G347,3_4,MTH_F3&4,66.77
G347,3_4,PED_F3&4,0
G347,3_4,PHY_F3&4,67.76
G347,3_4,RE_F3&4,68.5
G348,1,ART_F1,60.67
G348,1,COMP SC_F1,79.67
G348,1,ELA_F1,65.95
G348,1,FRE_F1,44.78
G348,1,GEO_F1,63.67
G348,1,HIS_F1,59.81
G348,1,MTH_F1,47.33
G348,1,RE_F1,45.67
G348,1,SCI_F1,68.67
G348,1,SH_F1,69.67
G348,2,ART_F2,55.6
G348,2,COMP SC_F2,27.59
G348,2,ELA_F2,58.93
G348,2,FRE_F2,26.15
G348,2,GEO_F2,45.12
G348,2,HIS_F2,38.98
G348,2,MTH_F2,43.21
G348,2,RE_F2,51.2
G348,2,SCI_F2,53.46
G348,2,SH_F2,62
G348,3_4,ACC_F3&4,0
G348,3_4,ART_F3&4,0
G348,3_4,BIOL_F3&4,0
G348,3_4,BST_F3&4,0
G348,3_4,CHEM_F3&4,40.07
G348,3_4,COMP SC_F3&4,0
G348,3_4,D&T_F3&4,56.4
G348,3_4,ELA_F3&4,49.78
G348,3_4,ELIT_F3&4,31
G348,3_4,FRE_F3&4,0
G348,3_4,GEO_F3&4,41.08
G348,3_4,HIS_F3&4,31.13
G348,3_4,ICT_F3&4,48.11
G348,3_4,MTH_F3&4,23
G348,3_4,PED_F3&4,0
G348,3_4,PHY_F3&4,47.75
G348,3_4,RE_F3&4,54.2
G349,1,ART_F1,86.17
G349,1,COMP SC_F1,82.81
G349,1,ELA_F1,75.64
G349,1,FRE_F1,84.12
G349,1,GEO_F1,75.33
G349,1,HIS_F1,81.14
G349,1,MTH_F1,80.26
G349,1,RE_F1,89.78
G349,1,SCI_F1,79.89
G349,1,SH_F1,70.33
G349,2,ART_F2,77.43
G349,2,COMP SC_F2,87
G349,2,ELA_F2,73.67
G349,2,FRE_F2,84.32
G349,2,GEO_F2,83.22
G349,2,HIS_F2,81.87
G349,2,MTH_F2,84.88
G349,2,RE_F2,88.92
G349,2,SCI_F2,89.67
G349,2,SH_F2,68.27
G349,3_4,ACC_F3&4,57.68
G349,3_4,ART_F3&4,0
G349,3_4,BIOL_F3&4,62.08
G349,3_4,BST_F3&4,0
G349,3_4,CHEM_F3&4,63.06
G349,3_4,COMP SC_F3&4,0
G349,3_4,D&T_F3&4,0
G349,3_4,ELA_F3&4,61.25
G349,3_4,ELIT_F3&4,48.88
G349,3_4,FRE_F3&4,70.17
G349,3_4,GEO_F3&4,0
G349,3_4,HIS_F3&4,0
G349,3_4,ICT_F3&4,79.88
G349,3_4,MTH_F3&4,72.5
G349,3_4,PED_F3&4,0
G349,3_4,PHY_F3&4,58.81
G349,3_4,RE_F3&4,66.13
G350,1,ART_F1,32.75
G350,1,COMP SC_F1,79.95
G350,1,ELA_F1,43.01
G350,1,FRE_F1,50.23
G350,1,GEO_F1,48.67
G350,1,HIS_F1,42.53
G350,1,MTH_F1,29.88
G350,1,RE_F1,56.11
G350,1,SCI_F1,50.09
G350,1,SH_F1,19.33
G350,2,ART_F2,41.85
G350,2,COMP SC_F2,44.59
G350,2,ELA_F2,52
G350,2,FRE_F2,37.17
G350,2,GEO_F2,56.67
G350,2,HIS_F2,40.17
G350,2,MTH_F2,25.61
G350,2,RE_F2,47.33
G350,2,SCI_F2,36.6
G350,2,SH_F2,36.22
G350,3_4,ACC_F3&4,0
G350,3_4,ART_F3&4,0
G350,3_4,BIOL_F3&4,0
G350,3_4,BST_F3&4,36.54
G350,3_4,CHEM_F3&4,0
G350,3_4,COMP SC_F3&4,0
G350,3_4,D&T_F3&4,51.4
G350,3_4,ELA_F3&4,53
G350,3_4,ELIT_F3&4,26.5
G350,3_4,FRE_F3&4,0
G350,3_4,GEO_F3&4,54.7
G350,3_4,HIS_F3&4,24.4
G350,3_4,ICT_F3&4,62.3
G350,3_4,MTH_F3&4,26.04
G350,3_4,PED_F3&4,0
G350,3_4,PHY_F3&4,49.4
G350,3_4,RE_F3&4,49
G351,1,ART_F1,68.5
G351,1,COMP SC_F1,73.33
G351,1,ELA_F1,62.67
G351,1,FRE_F1,39.33
G351,1,GEO_F1,58.22
G351,1,HIS_F1,57
G351,1,MTH_F1,46.19
G351,1,RE_F1,49.72
G351,1,SCI_F1,52.67
G351,1,SH_F1,65.33
G351,2,ART_F2,60.11
G351,2,COMP SC_F2,71.92
G351,2,ELA_F2,66.42
G351,2,FRE_F2,47.95
G351,2,GEO_F2,71.06
G351,2,HIS_F2,63.33
G351,2,MTH_F2,45.72
G351,2,RE_F2,65.24
G351,2,SCI_F2,61.65
G351,2,SH_F2,60
G351,3_4,ACC_F3&4,0
G351,3_4,ART_F3&4,0
G351,3_4,BIOL_F3&4,68.37
G351,3_4,BST_F3&4,0
G351,3_4,CHEM_F3&4,62.71
G351,3_4,COMP SC_F3&4,0
G351,3_4,D&T_F3&4,0
G351,3_4,ELA_F3&4,66.46
G351,3_4,ELIT_F3&4,76.44
G351,3_4,FRE_F3&4,60.79
G351,3_4,GEO_F3&4,65.01
G351,3_4,HIS_F3&4,66.48
G351,3_4,ICT_F3&4,0
G351,3_4,MTH_F3&4,42.23
G351,3_4,PED_F3&4,0
G351,3_4,PHY_F3&4,63.22
G351,3_4,RE_F3&4,70.91
G352,1,ART_F1,46.41
G352,1,COMP SC_F1,58.23
G352,1,ELA_F1,52.29
G352,1,FRE_F1,49.53
G352,1,GEO_F1,53.52
G352,1,HIS_F1,51.42
G352,1,MTH_F1,40.77
G352,1,RE_F1,21.54
G352,1,SCI_F1,43.79
G352,1,SH_F1,64.5
G352,2,ART_F2,29.09
G352,2,COMP SC_F2,25.74
G352,2,ELA_F2,17.12
G352,2,FRE_F2,26.66
G352,2,GEO_F2,55.33
G352,2,HIS_F2,37.43
G352,2,MTH_F2,32.79
G352,2,RE_F2,38.17
G352,2,SCI_F2,45.53
G352,2,SH_F2,50.31
G352,3_4,ACC_F3&4,0
G352,3_4,ART_F3&4,0
G352,3_4,BIOL_F3&4,0
G352,3_4,BST_F3&4,63.8
G352,3_4,CHEM_F3&4,0
G352,3_4,COMP SC_F3&4,0
G352,3_4,D&T_F3&4,64.2
G352,3_4,ELA_F3&4,37
G352,3_4,ELIT_F3&4,11.5
G352,3_4,FRE_F3&4,0
G352,3_4,GEO_F3&4,58.12
G352,3_4,HIS_F3&4,0
G352,3_4,ICT_F3&4,60.03
G352,3_4,MTH_F3&4,50.67
G352,3_4,PED_F3&4,62.2
G352,3_4,PHY_F3&4,52.2
G352,3_4,RE_F3&4,54.8
G353,1,ART_F1,59.17
G353,1,COMP SC_F1,89.67
G353,1,ELA_F1,65.79
G353,1,FRE_F1,69.74
G353,1,GEO_F1,67.67
G353,1,HIS_F1,65.48
G353,1,MTH_F1,83.86
G353,1,RE_F1,75.33
G353,1,SCI_F1,64
G353,1,SH_F1,67.67
G353,2,ART_F2,52.98
G353,2,COMP SC_F2,78.5
G353,2,ELA_F2,54.07
G353,2,FRE_F2,68.94
G353,2,GEO_F2,74.63
G353,2,HIS_F2,78.67
G353,2,MTH_F2,65.45
G353,2,RE_F2,79.18
G353,2,SCI_F2,70
G353,2,SH_F2,48.16
G353,3_4,ACC_F3&4,71.85
G353,3_4,ART_F3&4,0
G353,3_4,BIOL_F3&4,11.41
G353,3_4,BST_F3&4,0
G353,3_4,CHEM_F3&4,73.47
G353,3_4,COMP SC_F3&4,16.08
G353,3_4,D&T_F3&4,43.76
G353,3_4,ELA_F3&4,53.07
G353,3_4,ELIT_F3&4,51.37
G353,3_4,FRE_F3&4,53.68
G353,3_4,GEO_F3&4,0
G353,3_4,HIS_F3&4,0
G353,3_4,ICT_F3&4,55.99
G353,3_4,MTH_F3&4,66.36
G353,3_4,PED_F3&4,0
G353,3_4,PHY_F3&4,61.65
G353,3_4,RE_F3&4,67.52
G354,1,ART_F1,54
G354,1,COMP SC_F1,93
G354,1,ELA_F1,81.29
G354,1,FRE_F1,87.41
G354,1,GEO_F1,80.67
G354,1,HIS_F1,89.59
G354,1,MTH_F1,88.17
G354,1,RE_F1,88.6
G354,1,SCI_F1,83.44
G354,1,SH_F1,84.33
G354,2,ART_F2,54.57
G354,2,COMP SC_F2,84
G354,2,ELA_F2,73.67
G354,2,FRE_F2,84.47
G354,2,GEO_F2,80.83
G354,2,HIS_F2,83.8
G354,2,MTH_F2,80.1
G354,2,RE_F2,88.33
G354,2,SCI_F2,88
G354,2,SH_F2,78.54
G354,3_4,ACC_F3&4,82.51
G354,3_4,ART_F3&4,0
G354,3_4,BIOL_F3&4,0
G354,3_4,BST_F3&4,0
G354,3_4,CHEM_F3&4,75.78
G354,3_4,COMP SC_F3&4,84.59
G354,3_4,D&T_F3&4,77.42
G354,3_4,ELA_F3&4,67.15
G354,3_4,ELIT_F3&4,66.69
G354,3_4,FRE_F3&4,79.57
G354,3_4,GEO_F3&4,0
G354,3_4,HIS_F3&4,0
G354,3_4,ICT_F3&4,0
G354,3_4,MTH_F3&4,80.68
G354,3_4,PED_F3&4,0
G354,3_4,PHY_F3&4,69.51
G354,3_4,RE_F3&4,74.67
G355,1,ART_F1,53.33
G355,1,COMP SC_F1,89.96
G355,1,ELA_F1,82.2
G355,1,FRE_F1,76.82
G355,1,GEO_F1,85.33
G355,1,HIS_F1,80.4
G355,1,MTH_F1,65.69
G355,1,RE_F1,84.13
G355,1,SCI_F1,78.67
G355,1,SH_F1,66.67
G355,2,ART_F2,68.9
G355,2,COMP SC_F2,82.67
G355,2,ELA_F2,67.83
G355,2,FRE_F2,74.61
G355,2,GEO_F2,86.78
G355,2,HIS_F2,83
G355,2,MTH_F2,79.23
G355,2,RE_F2,92.17
G355,2,SCI_F2,87.67
G355,2,SH_F2,72.33
G355,3_4,ACC_F3&4,0
G355,3_4,ART_F3&4,0
G355,3_4,BIOL_F3&4,73.47
G355,3_4,BST_F3&4,0
G355,3_4,CHEM_F3&4,69.59
G355,3_4,COMP SC_F3&4,0
G355,3_4,D&T_F3&4,0
G355,3_4,ELA_F3&4,57.03
G355,3_4,ELIT_F3&4,57.36
G355,3_4,FRE_F3&4,71.29
G355,3_4,GEO_F3&4,72.65
G355,3_4,HIS_F3&4,72.57
G355,3_4,ICT_F3&4,0
G355,3_4,MTH_F3&4,73.39
G355,3_4,PED_F3&4,0
G355,3_4,PHY_F3&4,70.47
G355,3_4,RE_F3&4,82.24
G356,1,ART_F1,49.5
G356,1,COMP SC_F1,54.33
G356,1,ELA_F1,40.23
G356,1,FRE_F1,27.42
G356,1,GEO_F1,35
G356,1,HIS_F1,30.29
G356,1,MTH_F1,28.2
G356,1,RE_F1,24.05
G356,1,SCI_F1,29.37
G356,1,SH_F1,47.17
G356,2,ART_F2,32.11
G356,2,COMP SC_F2,15.63
G356,2,ELA_F2,24.78
G356,2,FRE_F2,18.32
G356,2,GEO_F2,54.67
G356,2,HIS_F2,28.45
G356,2,MTH_F2,22.67
G356,2,RE_F2,34.72
G356,2,SCI_F2,35
G356,2,SH_F2,64.33
G356,3_4,ACC_F3&4,50.13
G356,3_4,ART_F3&4,0
G356,3_4,BIOL_F3&4,0
G356,3_4,BST_F3&4,55.8
G356,3_4,CHEM_F3&4,0
G356,3_4,COMP SC_F3&4,0
G356,3_4,D&T_F3&4,59.75
G356,3_4,ELA_F3&4,43.2
G356,3_4,ELIT_F3&4,61
G356,3_4,FRE_F3&4,0
G356,3_4,GEO_F3&4,0
G356,3_4,HIS_F3&4,0
G356,3_4,ICT_F3&4,55.2
G356,3_4,MTH_F3&4,42.6
G356,3_4,PED_F3&4,50.2
G356,3_4,PHY_F3&4,60.53
G356,3_4,RE_F3&4,43.93
G357,1,ART_F1,46.5
G357,1,COMP SC_F1,70.7
G357,1,ELA_F1,65.33
G357,1,FRE_F1,43.67
G357,1,GEO_F1,60.33
G357,1,HIS_F1,74.33
G357,1,MTH_F1,64.67
G357,1,RE_F1,75.67
G357,1,SCI_F1,67
G357,1,SH_F1,67.67
G357,2,ART_F2,66.22
G357,2,COMP SC_F2,68.33
G357,2,ELA_F2,56.15
G357,2,FRE_F2,55.25
G357,2,GEO_F2,70.83
G357,2,HIS_F2,62.69
G357,2,MTH_F2,48.67
G357,2,RE_F2,73.29
G357,2,SCI_F2,69.1
G357,2,SH_F2,53.47
G357,3_4,ACC_F3&4,45.74
G357,3_4,ART_F3&4,0
G357,3_4,BIOL_F3&4,52.9
G357,3_4,BST_F3&4,0
G357,3_4,CHEM_F3&4,48.33
G357,3_4,COMP SC_F3&4,0
G357,3_4,D&T_F3&4,0
G357,3_4,ELA_F3&4,56.17
G357,3_4,ELIT_F3&4,39
G357,3_4,FRE_F3&4,48.22
G357,3_4,GEO_F3&4,0
G357,3_4,HIS_F3&4,63.81
G357,3_4,ICT_F3&4,0
G357,3_4,MTH_F3&4,44.9
G357,3_4,PED_F3&4,0
G357,3_4,PHY_F3&4,50.39
G357,3_4,RE_F3&4,60.91
G358,1,ART_F1,72
G358,1,COMP SC_F1,79.33
G358,1,ELA_F1,62.37
G358,1,FRE_F1,69.05
G358,1,GEO_F1,64.67
G358,1,HIS_F1,78.03
G358,1,MTH_F1,81.64
G358,1,RE_F1,78
G358,1,SCI_F1,69.67
G358,1,SH_F1,26.67
G358,2,ART_F2,69.41
G358,2,COMP SC_F2,76.44
G358,2,ELA_F2,58.04
G358,2,FRE_F2,58.92
G358,2,GEO_F2,62.44
G358,2,HIS_F2,71.99
G358,2,MTH_F2,58.02
G358,2,RE_F2,70.98
G358,2,SCI_F2,68.69
G358,2,SH_F2,27.67
G358,3_4,ACC_F3&4,74.76
G358,3_4,ART_F3&4,0
G358,3_4,BIOL_F3&4,73.76
G358,3_4,BST_F3&4,0
G358,3_4,CHEM_F3&4,71.06
G358,3_4,COMP SC_F3&4,0
G358,3_4,D&T_F3&4,0
G358,3_4,ELA_F3&4,53.43
G358,3_4,ELIT_F3&4,55.47
G358,3_4,FRE_F3&4,60.84
G358,3_4,GEO_F3&4,0
G358,3_4,HIS_F3&4,0
G358,3_4,ICT_F3&4,74
G358,3_4,MTH_F3&4,74.87
G358,3_4,PED_F3&4,0
G358,3_4,PHY_F3&4,65.98
G358,3_4,RE_F3&4,67.85
G359,1,ART_F1,82.33
G359,1,COMP SC_F1,85.54
G359,1,ELA_F1,85.66
G359,1,FRE_F1,87.24
G359,1,GEO_F1,79.09
G359,1,HIS_F1,87.33
G359,1,MTH_F1,79.9
G359,1,RE_F1,75.67
G359,1,SCI_F1,71.16
G359,1,SH_F1,71.22
G359,2,ART_F2,50.82
G359,2,COMP SC_F2,83.37
G359,2,ELA_F2,67.57
G359,2,FRE_F2,84.56
G359,2,GEO_F2,82.39
G359,2,HIS_F2,75.28
G359,2,MTH_F2,93.55
G359,2,RE_F2,85.33
G359,2,SCI_F2,78.43
G359,2,SH_F2,67.94
G359,3_4,ACC_F3&4,0
G359,3_4,ART_F3&4,0
G359,3_4,BIOL_F3&4,0
G359,3_4,BST_F3&4,0
G359,3_4,CHEM_F3&4,80.28
G359,3_4,COMP SC_F3&4,77.2
G359,3_4,D&T_F3&4,82
G359,3_4,ELA_F3&4,66.61
G359,3_4,ELIT_F3&4,68.5
G359,3_4,FRE_F3&4,77
G359,3_4,GEO_F3&4,79.2
G359,3_4,HIS_F3&4,0
G359,3_4,ICT_F3&4,0
G359,3_4,MTH_F3&4,81.89
G359,3_4,PED_F3&4,0
G359,3_4,PHY_F3&4,78.03
G359,3_4,RE_F3&4,75.93
G360,1,ART_F1,61.33
G360,1,COMP SC_F1,76
G360,1,ELA_F1,50.79
G360,1,FRE_F1,29
G360,1,GEO_F1,65.89
G360,1,HIS_F1,53.67
G360,1,MTH_F1,51.79
G360,1,RE_F1,47.9
G360,1,SCI_F1,59.16
G360,1,SH_F1,23.33
G360,2,ART_F2,71.7
G360,2,COMP SC_F2,73.42
G360,2,ELA_F2,47.5
G360,2,FRE_F2,28.26
G360,2,GEO_F2,65.78
G360,2,HIS_F2,67.39
G360,2,MTH_F2,44.51
G360,2,RE_F2,71.67
G360,2,SCI_F2,67.27
G360,2,SH_F2,23
G360,3_4,ACC_F3&4,0
G360,3_4,ART_F3&4,0
G360,3_4,BIOL_F3&4,0
G360,3_4,BST_F3&4,57.68
G360,3_4,CHEM_F3&4,0
G360,3_4,COMP SC_F3&4,0
G360,3_4,D&T_F3&4,54.49
G360,3_4,ELA_F3&4,41.05
G360,3_4,ELIT_F3&4,26.89
G360,3_4,FRE_F3&4,0
G360,3_4,GEO_F3&4,60.84
G360,3_4,HIS_F3&4,41.49
G360,3_4,ICT_F3&4,62.43
G360,3_4,MTH_F3&4,39.64
G360,3_4,PED_F3&4,0
G360,3_4,PHY_F3&4,39.23
G360,3_4,RE_F3&4,49.53
G361,1,ART_F1,67.67
G361,1,COMP SC_F1,75.5
G361,1,ELA_F1,73.56
G361,1,FRE_F1,33.34
G361,1,GEO_F1,57.92
G361,1,HIS_F1,52.1
G361,1,MTH_F1,56.39
G361,1,RE_F1,45.2
G361,1,SCI_F1,58.36
G361,1,SH_F1,61.41
G361,2,ART_F2,48.22
G361,2,COMP SC_F2,38.02
G361,2,ELA_F2,41.66
G361,2,FRE_F2,37.47
G361,2,GEO_F2,57.23
G361,2,HIS_F2,26.47
G361,2,MTH_F2,32.17
G361,2,RE_F2,50.33
G361,2,SCI_F2,35.97
G361,2,SH_F2,40.67
G361,3_4,ACC_F3&4,0
G361,3_4,ART_F3&4,0
G361,3_4,BIOL_F3&4,0
G361,3_4,BST_F3&4,39.5
G361,3_4,CHEM_F3&4,0
G361,3_4,COMP SC_F3&4,0
G361,3_4,D&T_F3&4,38.5
G361,3_4,ELA_F3&4,44.62
G361,3_4,ELIT_F3&4,42.5
G361,3_4,FRE_F3&4,0
G361,3_4,GEO_F3&4,31.96
G361,3_4,HIS_F3&4,21.93
G361,3_4,ICT_F3&4,42.68
G361,3_4,MTH_F3&4,32.3
G361,3_4,PED_F3&4,0
G361,3_4,PHY_F3&4,43.43
G361,3_4,RE_F3&4,53.6
G362,1,ART_F1,89
G362,1,COMP SC_F1,90.51
G362,1,ELA_F1,71.67
G362,1,FRE_F1,83.67
G362,1,GEO_F1,88
G362,1,HIS_F1,89
G362,1,MTH_F1,82.25
G362,1,RE_F1,90.1
G362,1,SCI_F1,88.33
G362,1,SH_F1,79.33
G362,2,ART_F2,84.56
G362,2,COMP SC_F2,88
G362,2,ELA_F2,76.15
G362,2,FRE_F2,79.02
G362,2,GEO_F2,84.36
G362,2,HIS_F2,83.83
G362,2,MTH_F2,74.33
G362,2,RE_F2,89.18
G362,2,SCI_F2,85.88
G362,2,SH_F2,69.8
G362,3_4,ACC_F3&4,0
G362,3_4,ART_F3&4,73.03
G362,3_4,BIOL_F3&4,0
G362,3_4,BST_F3&4,0
G362,3_4,CHEM_F3&4,78.83
G362,3_4,COMP SC_F3&4,0
G362,3_4,D&T_F3&4,75.98
G362,3_4,ELA_F3&4,58.96
G362,3_4,ELIT_F3&4,51.41
G362,3_4,FRE_F3&4,65.81
G362,3_4,GEO_F3&4,79.61
G362,3_4,HIS_F3&4,0
G362,3_4,ICT_F3&4,0
G362,3_4,MTH_F3&4,79.77
G362,3_4,PED_F3&4,0
G362,3_4,PHY_F3&4,66.28
G362,3_4,RE_F3&4,77.78
G363,1,ART_F1,65
G363,1,COMP SC_F1,66.67
G363,1,ELA_F1,40.86
G363,1,FRE_F1,28.33
G363,1,GEO_F1,50.33
G363,1,HIS_F1,51.95
G363,1,MTH_F1,36.69
G363,1,RE_F1,47.89
G363,1,SCI_F1,56.44
G363,1,SH_F1,38
G363,2,ART_F2,54.08
G363,2,COMP SC_F2,57.53
G363,2,ELA_F2,57.69
G363,2,FRE_F2,21
G363,2,GEO_F2,36.33
G363,2,HIS_F2,37
G363,2,MTH_F2,28.54
G363,2,RE_F2,63
G363,2,SCI_F2,54.43
G363,2,SH_F2,47.46
G363,3_4,ACC_F3&4,0
G363,3_4,ART_F3&4,0
G363,3_4,BIOL_F3&4,0
G363,3_4,BST_F3&4,0
G363,3_4,CHEM_F3&4,39.43
G363,3_4,COMP SC_F3&4,0
G363,3_4,D&T_F3&4,56.07
G363,3_4,ELA_F3&4,50.6
G363,3_4,ELIT_F3&4,44.3
G363,3_4,FRE_F3&4,0
G363,3_4,GEO_F3&4,51.41
G363,3_4,HIS_F3&4,40.75
G363,3_4,ICT_F3&4,44.18
G363,3_4,MTH_F3&4,25.62
G363,3_4,PED_F3&4,0
G363,3_4,PHY_F3&4,39.92
G363,3_4,RE_F3&4,56.08
G364,1,ART_F1,84.33
G364,1,COMP SC_F1,86.17
G364,1,ELA_F1,73.82
G364,1,FRE_F1,94.16
G364,1,GEO_F1,86.67
G364,1,HIS_F1,85.93
G364,1,MTH_F1,92.23
G364,1,RE_F1,88.67
G364,1,SCI_F1,90.33
G364,1,SH_F1,51.67
G364,2,ART_F2,64.1
G364,2,COMP SC_F2,90.97
G364,2,ELA_F2,82.33
G364,2,FRE_F2,93.31
G364,2,GEO_F2,89.55
G364,2,HIS_F2,92.65
G364,2,MTH_F2,91.54
G364,2,RE_F2,84.29
G364,2,SCI_F2,94.2
G364,2,SH_F2,61.58
G364,3_4,ACC_F3&4,0
G364,3_4,ART_F3&4,0
G364,3_4,BIOL_F3&4,0
G364,3_4,BST_F3&4,0
G364,3_4,CHEM_F3&4,80.89
G364,3_4,COMP SC_F3&4,76.18
G364,3_4,D&T_F3&4,80.4
G364,3_4,ELA_F3&4,80.96
G364,3_4,ELIT_F3&4,77.1
G364,3_4,FRE_F3&4,83.76
G364,3_4,GEO_F3&4,83.76
G364,3_4,HIS_F3&4,0
G364,3_4,ICT_F3&4,0
G364,3_4,MTH_F3&4,80.59
G364,3_4,PED_F3&4,0
G364,3_4,PHY_F3&4,80.13
G364,3_4,RE_F3&4,73.47
G365,1,ART_F1,56.33
G365,1,COMP SC_F1,83.67
G365,1,ELA_F1,80.33
G365,1,FRE_F1,49.43
G365,1,GEO_F1,76.98
G365,1,HIS_F1,78
G365,1,MTH_F1,84.36
G365,1,RE_F1,53
G365,1,SCI_F1,81.67
G365,1,SH_F1,73
G365,2,ART_F2,60.3
G365,2,COMP SC_F2,79.28
G365,2,ELA_F2,71.58
G365,2,FRE_F2,62
G365,2,GEO_F2,75.07
G365,2,HIS_F2,75
G365,2,MTH_F2,73.07
G365,2,RE_F2,75.22
G365,2,SCI_F2,71.97
G365,2,SH_F2,63.17
G365,3_4,ACC_F3&4,65.49
G365,3_4,ART_F3&4,0
G365,3_4,BIOL_F3&4,73.75
G365,3_4,BST_F3&4,0
G365,3_4,CHEM_F3&4,57.69
G365,3_4,COMP SC_F3&4,0
G365,3_4,D&T_F3&4,0
G365,3_4,ELA_F3&4,62.92
G365,3_4,ELIT_F3&4,51.62
G365,3_4,FRE_F3&4,63.9
G365,3_4,GEO_F3&4,0
G365,3_4,HIS_F3&4,0
G365,3_4,ICT_F3&4,71.37
G365,3_4,MTH_F3&4,72.3
G365,3_4,PED_F3&4,0
G365,3_4,PHY_F3&4,63.28
